date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:45	10358/10358	---M-Z	200	added ('OK')	text/css	etag:%22bfc009b-2876-60b80ddb1b646-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/sass/dark-theme.css	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/sass/dark-theme.css	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:45	3864/3864	---M-Z	200	added ('OK')	text/css	etag:%22bfc00a4-f18-60b80ddf86be1-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/sass/semi-dark.css	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/sass/semi-dark.css	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:46	444/444	---M-Z	200	added ('OK')	text/css	etag:%22bfc0098-1bc-60b80dd9ea75b-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/sass/bordered-theme.css	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/sass/bordered-theme.css	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:46	1761/1761	---M-Z	200	added ('OK')	text/css	etag:%22bfc00a1-6e1-60b80dde1bf2d-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/sass/responsive.css	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/sass/responsive.css	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:48	51939/51939	---M--	200	added ('OK')	image/png	etag:%22bfc0110-cae3-60b80ea6853fc%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/01.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/01.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:49	54575/54575	---M--	200	added ('OK')	image/png	etag:%22bfc0111-d52f-60b80ea7fd3a0%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/02.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/02.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:49	43156/43156	---M--	200	added ('OK')	image/png	etag:%22bfc0112-a894-60b80ea8ff48b%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/03.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/03.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:49	42155/42155	---M--	200	added ('OK')	image/png	etag:%22bfe0585-a4ab-60b80f7be98e6%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/06.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/06.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:50	13397/13397	---M--	200	added ('OK')	image/png	etag:%22bfe0581-3455-60b80f7630b57%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/02.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/02.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:50	13626/13626	---M--	200	added ('OK')	image/png	etag:%22bfe0582-353a-60b80f7847225%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/03.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/03.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:50	16054/16054	---M--	200	added ('OK')	image/png	etag:%22bfe0580-3eb6-60b80f753e46d%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/01.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/01.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:51	27316/27316	---M--	200	added ('OK')	image/png	etag:%22bfe058a-6ab4-60b80f7eb4a55%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/11.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/11.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:51	22632/22632	---M--	200	added ('OK')	image/png	etag:%22bfe058c-5868-60b80f7fa7cf7%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/13.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/13.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:51	10435/10435	---M--	200	added ('OK')	image/png	etag:%22bfe058b-28c3-60b80f7eed496%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/12.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/12.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:52	24119/24119	---M--	200	added ('OK')	image/png	etag:%22bfe0587-5e37-60b80f7d63bb2%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/08.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/08.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:52	31168/31168	---M--	200	added ('OK')	image/png	etag:%22bfe0588-79c0-60b80f7dbc993%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/09.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/megaIcons/09.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:53	7267/7267	---M--	200	added ('OK')	image/png	etag:%22bfc00f0-1c63-60b80e44395ea%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/01.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/01.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:53	22269/22269	---M--	200	added ('OK')	image/png	etag:%22bfc00f1-56fd-60b80e43c1020%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/02.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/02.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:54	18096/18096	---M--	200	added ('OK')	image/png	etag:%22bfc00f2-46b0-60b80e46bc318%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/03.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/03.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:54	8618/8618	---M--	200	added ('OK')	image/png	etag:%22bfc00f3-21aa-60b80e47f5ea3%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/04.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/04.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:55	42155/42155	---M--	200	added ('OK')	image/png	etag:%22bfc00f4-a4ab-60b80e49d8950%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/05.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/05.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:55	49935/49935	---M--	200	added ('OK')	image/png	etag:%22bfc00f5-c30f-60b80e4f5752e%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/06.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/06.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:56	13588/13588	---M--	200	added ('OK')	image/png	etag:%22bfc00f6-3514-60b80e4c0306d%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/07.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/07.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:57	51110/51110	---M--	200	added ('OK')	image/png	etag:%22bfc00f7-c7a6-60b80e534b0b8%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/08.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/08.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:58	15600/15600	---M--	200	added ('OK')	image/png	etag:%22bfc00f8-3cf0-60b80e5497cf3%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/09.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/09.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:58	13804/13804	---M--	200	added ('OK')	image/png	etag:%22bfc00f9-35ec-60b80e55ef8f7%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/10.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/10.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:59	12556/12556	---M--	200	added ('OK')	image/png	etag:%22bfc00fa-310c-60b80e5aca3d3%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/11.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/11.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:44:59	14516/14516	---M--	200	added ('OK')	image/png	etag:%22bfc00fb-38b4-60b80e5abb1a3%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/12.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/12.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:00	26036/26036	---M--	200	added ('OK')	image/png	etag:%22bfc00fd-65b4-60b80e5e56b04%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/13.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/13.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:00	27676/27676	---M--	200	added ('OK')	image/png	etag:%22bfc00fc-6c1c-60b80e5bfd5e6%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/apps/14.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/apps/14.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:02	36196/36196	---M--	200	added ('OK')	image/png	etag:%22bfc0115-8d64-60b80eac5317b%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/06.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/avatars/06.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:02	2381/2381	---M--	200	added ('OK')	image/png	etag:%22bfc00c9-94d-60b80e0bd6c3a%22	https://codervent.com/matoxi/demo/vertical-menu/assets/images/logo-icon.png	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/assets/images/logo-icon.png	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:02	89387/89387	---M-Z	200	added ('OK')	text/html	etag:%22bfc003d-15d2b-60b80daa08dc8-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/index2.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/index2.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:03	98011/98011	---M-Z	200	added ('OK')	text/html	etag:%22bfc004c-17edb-60b80db2496a6-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/widgets-data.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/widgets-data.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:03	94960/94960	---M-Z	200	added ('OK')	text/html	etag:%22bfc004b-172f0-60bbee220096b-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/widgets-advance.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/widgets-advance.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:04	65047/65047	---M-Z	200	added ('OK')	text/html	etag:%22bfc001a-fe17-60b80d948b23a-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-cards-basic.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-cards-basic.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:04	82770/82770	---M-Z	200	added ('OK')	text/html	etag:%22bfc0019-14352-60b80d93d8ea8-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-cards-advance.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-cards-advance.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:05	74915/74915	---M-Z	200	added ('OK')	text/html	etag:%22bfc001b-124a3-60b80d94f324b-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-cards-contact.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-cards-contact.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:05	79838/79838	---M-Z	200	added ('OK')	text/html	etag:%22bfc0027-137de-60b80d9c577b6-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/ecommerce-add-product.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/ecommerce-add-product.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:05	89249/89249	---M-Z	200	added ('OK')	text/html	etag:%22bfc002d-15ca1-60b80d9f866ce-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/ecommerce-products.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/ecommerce-products.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:06	74732/74732	---M-Z	200	added ('OK')	text/html	etag:%22bfc002a-123ec-60b80d9e0fab2-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/ecommerce-customers.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/ecommerce-customers.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:06	94666/94666	---M-Z	200	added ('OK')	text/html	etag:%22bfc0029-171ca-60b80d9d86f31-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/ecommerce-customer-details.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/ecommerce-customer-details.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:07	75690/75690	---M-Z	200	added ('OK')	text/html	etag:%22bfc002c-127aa-60b80d9f6cca5-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/ecommerce-orders.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/ecommerce-orders.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:07	73468/73468	---M-Z	200	added ('OK')	text/html	etag:%22bfc0015-11efc-60b80d919497a-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-alerts.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-alerts.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:08	69143/69143	---M-Z	200	added ('OK')	text/html	etag:%22bfc0014-10e17-60b80d90e8790-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-accordions.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-accordions.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:08	68454/68454	---M-Z	200	added ('OK')	text/html	etag:%22bfc0017-10b66-60b80d92b2f85-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-badges.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-badges.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:08	95253/95253	---M-Z	200	added ('OK')	text/html	etag:%22bfc0018-17415-60b80d933883e-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-buttons.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-buttons.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:09	70869/70869	---M-Z	200	added ('OK')	text/html	etag:%22bfc001c-114d5-60b80d9584684-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-carousels.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-carousels.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:09	66897/66897	---M-Z	200	added ('OK')	text/html	etag:%22bfc001d-10551-60b80d95e6cbd-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-media-object.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-media-object.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:10	84459/84459	---M-Z	200	added ('OK')	text/html	etag:%22bfc001e-149eb-60b80d96a0967-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-modals.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-modals.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:10	88963/88963	---M-Z	200	added ('OK')	text/html	etag:%22bfc0020-15b83-60b80d983271b-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-navs-tabs.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-navs-tabs.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:11	72779/72779	---M-Z	200	added ('OK')	text/html	etag:%22bfc001f-11c4b-60b80d97242e0-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-navbar.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-navbar.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:11	65479/65479	---M-Z	200	added ('OK')	text/html	etag:%22bfc0022-ffc7-60b80d9a19c00-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-paginations.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-paginations.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:11	62958/62958	---M-Z	200	added ('OK')	text/html	etag:%22bfc0023-f5ee-60b80d996880e-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-popovers-tooltips.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-popovers-tooltips.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:12	65295/65295	---M-Z	200	added ('OK')	text/html	etag:%22bfc0024-ff0f-60b80d9a57849-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-progress-bars.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-progress-bars.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:12	69572/69572	---M-Z	200	added ('OK')	text/html	etag:%22bfc0025-10fc4-60b80d9b118da-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-spinners.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-spinners.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:13	65282/65282	---M-Z	200	added ('OK')	text/html	etag:%22bfc0021-ff02-60b80d986ebf4-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-notifications.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-notifications.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:13	65060/65060	---M-Z	200	added ('OK')	text/html	etag:%22bfc0016-fe24-60b80d91f96c3-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-avtars-chips.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-avtars-chips.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:14	65697/65697	---M-Z	200	added ('OK')	text/html	etag:%22bfc0028-100a1-60b80d9c6e2fe-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-typography.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-typography.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:14	71312/71312	---M-Z	200	added ('OK')	text/html	etag:%22bfc0026-11690-60b80d9b579f3-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/component-text-utilities.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/component-text-utilities.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:14	213568/213568	---M-Z	200	added ('OK')	text/html	etag:%22bfc003b-34240-60b80da8020fb-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/icons-line-icons.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/icons-line-icons.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:15	287488/287488	---M-Z	200	added ('OK')	text/html	etag:%22bfc0039-46300-60b80da6a8d88-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/icons-boxicons.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/icons-boxicons.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:15	124989/124989	---M-Z	200	added ('OK')	text/html	etag:%22bfc003a-1e83d-60b80da739609-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/icons-feather-icons.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/icons-feather-icons.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:16	73264/73264	---M-Z	200	added ('OK')	text/html	etag:%22bfc0030-11e30-60b80da14dbfa-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/form-elements.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/form-elements.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:16	74637/74637	---M-Z	200	added ('OK')	text/html	etag:%22bfc0032-1238d-60b80da24d1ed-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/form-input-group.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/form-input-group.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:16	70647/70647	---M-Z	200	added ('OK')	text/html	etag:%22bfc0034-113f7-60b80da3cd279-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/form-radios-and-checkboxes.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/form-radios-and-checkboxes.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:17	85634/85634	---M-Z	200	added ('OK')	text/html	etag:%22bfc0033-14e82-60b80da28f86d-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/form-layouts.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/form-layouts.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
15:45:18	70209/70209	---M-Z	200	added ('OK')	text/html	etag:%22bfc0037-11241-60b80da50336c-gzip%22	https://codervent.com/matoxi/demo/vertical-menu/form-validations.html	G:/Files/Webs/DASHBOARD2.0/codervent.com/matoxi/demo/vertical-menu/form-validations.html	(from https://codervent.com/matoxi/demo/vertical-menu/index.html)
